datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,calculated_aqi,temperature,humidity,wind_speed,precipitation,pressure,hour,dayofweek,month,dayofyear,weekofyear,season,temp_x_humidity,temp_x_pressure,wind_x_temp,aqi_lag_24hr,aqi_lag_48hr,aqi_lag_168hr,aqi_roll_avg_24hr,aqi_roll_avg_168hr,target_t_plus_1hr,target_t_plus_2hr,target_t_plus_3hr,target_t_plus_6hr,target_t_plus_12hr,target_t_plus_18hr,target_t_plus_24hr,target_daily_avg_t_plus_1day,target_daily_avg_t_plus_2day,target_daily_avg_t_plus_3day,target_daily_avg_t_plus_4day,target_daily_avg_t_plus_5day,target_daily_avg_t_plus_6day,target_daily_avg_t_plus_7day
2022-02-15 20:00:00,4.0,480.65,0.0,12.0,79.39,9.78,42.77,52.91,7.03,79.39,24.4,42.0,7.3,0.0,1011.2,20,1,2,46,7,Winter,1024.8,24673.28,178.11999999999998,86.55,66.52,87.06666666666666,112.59922181372549,92.37074784080298,85.66666666666666,101.36666666666666,122.16666666666669,225.16666666666663,167.51470588235293,72.96,146.63333333333333,152.15003267973856,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379
2022-02-15 21:00:00,5.0,473.98,0.0,9.85,83.68,11.92,51.4,63.48,5.89,85.66666666666666,23.0,45.0,11.4,0.0,1011.7,21,1,2,46,7,Winter,1035.0,23269.1,262.2,87.26,66.52,104.2,112.30088848039217,92.32505339635856,101.36666666666666,122.16666666666669,148.8,253.4,163.3088235294118,70.86666666666667,181.26666666666665,152.15003267973856,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379
2022-02-15 22:00:00,5.0,494.0,0.0,9.6,76.53,10.37,60.41,73.73,4.81,101.36666666666666,22.1,49.0,12.2,0.0,1011.8,22,1,2,46,7,Winter,1082.9,22360.78,269.62,83.68,64.35,111.8,112.23449959150327,92.21473593604108,122.16666666666669,148.8,183.36666666666667,175.73333333333335,144.3823529411765,76.81666666666668,190.7,152.15003267973856,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379
2022-02-15 23:00:00,5.0,534.06,0.0,10.97,62.94,7.75,66.65,81.1,5.19,122.16666666666669,21.0,53.0,9.8,0.0,1012.0,23,1,2,46,7,Winter,1113.0,21252.0,205.8,81.54,67.61666666666667,104.46666666666668,112.97144403594773,92.15263276143791,148.8,183.36666666666667,225.16666666666663,159.83333333333334,123.33823529411764,85.65,190.50000000000003,152.15003267973856,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379
2022-02-16 00:00:00,5.0,600.81,0.0,14.57,50.78,7.39,74.64,90.5,6.84,148.8,19.8,66.0,15.6,0.0,1012.2,0,2,2,47,7,Winter,1306.8,20041.56,308.88,82.25,71.8,99.18333333333334,114.66422181372549,92.25798990429504,183.36666666666667,225.16666666666663,253.4,178.9,104.41176470588236,92.75,194.1,152.15003267973856,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379
2022-02-16 01:00:00,5.0,781.06,0.04,26.73,34.69,8.94,85.01,102.88,8.23,183.36666666666667,18.3,78.0,11.6,0.0,1012.1,1,2,2,47,7,Winter,1427.4,18521.43,212.28,82.97,77.81666666666666,97.71666666666668,117.43713848039216,92.55332720588235,225.16666666666663,253.4,175.73333333333335,167.51470588235293,87.26,104.33333333333331,202.03333333333333,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 02:00:00,5.0,1201.63,3.32,51.41,10.46,10.97,97.55,118.17,6.52,225.16666666666663,17.4,83.0,6.6,0.0,1011.5,2,2,2,47,7,Winter,1444.1999999999998,17600.1,114.84,77.96,83.94999999999999,96.08333333333334,121.6203329248366,93.0631486344538,253.4,175.73333333333335,159.83333333333334,167.51470588235293,72.96,146.63333333333333,216.1,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 03:00:00,5.0,1562.12,18.33,56.89,16.81,15.97,106.02,126.42,5.19,253.4,16.9,87.0,7.3,0.0,1011.2,3,2,2,47,7,Winter,1470.3,17089.28,123.37,74.2,82.06666666666666,93.66666666666669,127.75394403594771,93.83150180905696,175.73333333333335,159.83333333333334,178.9,163.3088235294118,70.86666666666667,181.26666666666665,224.06666666666663,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 04:00:00,5.0,1054.76,10.17,40.78,64.37,25.03,82.72,95.27,3.04,175.73333333333335,16.0,92.0,4.6,0.0,1010.9,4,2,2,47,7,Winter,1472.0,16174.4,73.6,83.68,71.36666666666667,80.96666666666667,135.22061070261438,94.78229545985062,159.83333333333334,178.9,167.51470588235293,144.3823529411765,76.81666666666668,190.7,199.96666666666664,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 05:00:00,5.0,1081.47,11.4,40.44,87.26,27.89,77.95,89.25,4.37,159.83333333333334,15.7,95.0,4.8,0.0,1011.4,5,2,2,47,7,Winter,1491.5,15878.98,75.36,112.82352941176472,74.08333333333334,73.36666666666667,139.05616625816992,95.34638276143791,178.9,167.51470588235293,167.51470588235293,123.33823529411764,85.65,190.50000000000003,188.00000000000003,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
